,binned_BALANCE,binned_PURCHASES,binned_ONEOFF_PURCHASES,binned_INSTALLMENTS_PURCHASES,binned_CASH_ADVANCE,binned_CASH_ADVANCE_TRX,binned_PURCHASES_TRX,binned_CREDIT_LIMIT,binned_PAYMENTS,binned_MINIMUM_PAYMENTS,binned_BALANCE_FREQUENCY,binned_PURCHASES_FREQUENCY,binned_ONEOFF_PURCHASES_FREQUENCY,binned_PURCHASES_INSTALLMENTS_FREQUENCY,binned_CASH_ADVANCE_FREQUENCY,binned_PRC_FULL_PAYMENT,binned_TENURE
191,3.0,2.0,2.0,0.0,0.0,0.0,1.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0
192,2.0,2.0,2.0,0.0,4.0,0.0,0.0,5.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0
193,5.0,4.0,0.0,4.0,0.0,0.0,3.0,7.0,4.0,7.0,5.0,3.0,0.0,3.0,0.0,0.0,7.0
194,5.0,3.0,3.0,0.0,0.0,0.0,2.0,5.0,3.0,7.0,5.0,3.0,3.0,0.0,0.0,0.0,7.0
195,5.0,4.0,3.0,4.0,0.0,0.0,3.0,6.0,4.0,7.0,5.0,5.0,1.0,4.0,0.0,0.0,7.0
196,3.0,4.0,2.0,4.0,0.0,0.0,3.0,6.0,4.0,5.0,4.0,4.0,0.0,4.0,0.0,5.0,7.0
197,2.0,4.0,3.0,3.0,0.0,0.0,3.0,7.0,3.0,5.0,5.0,5.0,5.0,3.0,0.0,3.0,7.0
198,4.0,3.0,3.0,0.0,0.0,0.0,1.0,6.0,3.0,6.0,5.0,1.0,1.0,0.0,0.0,0.0,7.0
199,5.0,2.0,0.0,2.0,4.0,3.0,1.0,5.0,4.0,7.0,5.0,1.0,0.0,1.0,3.0,0.0,7.0
200,2.0,3.0,3.0,0.0,0.0,0.0,1.0,7.0,3.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,7.0
201,3.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,3.0,5.0,5.0,3.0,1.0,2.0,1.0,0.0,7.0
202,1.0,3.0,0.0,3.0,0.0,0.0,2.0,5.0,3.0,5.0,5.0,4.0,0.0,4.0,0.0,4.0,7.0
203,5.0,4.0,3.0,4.0,3.0,1.0,2.0,7.0,4.0,7.0,5.0,1.0,1.0,1.0,0.0,0.0,7.0
204,5.0,5.0,5.0,4.0,0.0,0.0,4.0,6.0,5.0,7.0,5.0,5.0,4.0,5.0,0.0,0.0,7.0
205,0.0,2.0,0.0,2.0,0.0,0.0,0.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
206,4.0,3.0,3.0,0.0,4.0,2.0,1.0,4.0,4.0,6.0,5.0,1.0,1.0,0.0,1.0,0.0,7.0
207,5.0,3.0,3.0,2.0,4.0,3.0,2.0,6.0,4.0,7.0,5.0,1.0,1.0,0.0,1.0,0.0,7.0
208,5.0,4.0,3.0,3.0,4.0,2.0,3.0,6.0,4.0,7.0,5.0,4.0,3.0,4.0,1.0,0.0,7.0
209,2.0,3.0,3.0,3.0,0.0,0.0,1.0,5.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,7.0
210,5.0,3.0,2.0,3.0,4.0,4.0,2.0,6.0,4.0,7.0,5.0,5.0,5.0,1.0,3.0,0.0,7.0
211,4.0,3.0,3.0,2.0,0.0,0.0,2.0,6.0,3.0,6.0,5.0,3.0,3.0,0.0,0.0,0.0,7.0
212,4.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0
213,4.0,3.0,3.0,0.0,0.0,0.0,2.0,5.0,3.0,5.0,5.0,4.0,4.0,0.0,0.0,0.0,7.0
214,2.0,3.0,0.0,3.0,0.0,0.0,1.0,5.0,3.0,3.0,4.0,1.0,0.0,1.0,0.0,0.0,7.0
215,0.0,2.0,0.0,2.0,0.0,0.0,1.0,6.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0
216,4.0,3.0,2.0,3.0,2.0,0.0,3.0,4.0,3.0,6.0,5.0,5.0,1.0,5.0,0.0,0.0,7.0
217,1.0,2.0,2.0,2.0,0.0,0.0,2.0,6.0,2.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,7.0
218,4.0,3.0,3.0,2.0,4.0,3.0,2.0,4.0,4.0,7.0,5.0,3.0,1.0,1.0,3.0,0.0,7.0
219,4.0,4.0,4.0,4.0,2.0,0.0,4.0,6.0,4.0,6.0,5.0,5.0,5.0,5.0,0.0,0.0,7.0
220,5.0,5.0,4.0,5.0,0.0,0.0,5.0,6.0,5.0,8.0,5.0,5.0,4.0,5.0,0.0,0.0,7.0
221,4.0,4.0,4.0,2.0,0.0,0.0,2.0,6.0,3.0,6.0,5.0,5.0,5.0,0.0,0.0,0.0,7.0
222,2.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
223,5.0,4.0,4.0,3.0,0.0,0.0,3.0,7.0,4.0,7.0,5.0,5.0,5.0,4.0,0.0,0.0,7.0
224,5.0,5.0,5.0,0.0,0.0,0.0,1.0,6.0,5.0,7.0,5.0,1.0,1.0,0.0,0.0,0.0,7.0
225,2.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0
226,5.0,4.0,3.0,4.0,0.0,0.0,3.0,5.0,4.0,8.0,5.0,5.0,2.0,4.0,0.0,0.0,7.0
227,4.0,4.0,4.0,4.0,0.0,0.0,3.0,6.0,4.0,6.0,5.0,4.0,2.0,4.0,0.0,0.0,7.0
228,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0
229,4.0,5.0,3.0,5.0,0.0,0.0,3.0,7.0,5.0,6.0,5.0,4.0,4.0,3.0,0.0,2.0,7.0
230,4.0,3.0,3.0,3.0,0.0,0.0,2.0,4.0,3.0,5.0,5.0,4.0,1.0,3.0,0.0,0.0,7.0
231,3.0,4.0,0.0,4.0,0.0,0.0,2.0,5.0,4.0,7.0,5.0,5.0,0.0,5.0,0.0,0.0,7.0
232,4.0,3.0,3.0,0.0,3.0,0.0,3.0,5.0,3.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,7.0
233,4.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0
234,4.0,4.0,4.0,4.0,3.0,0.0,3.0,5.0,4.0,6.0,5.0,4.0,4.0,4.0,0.0,0.0,7.0
235,5.0,3.0,4.0,0.0,0.0,0.0,2.0,6.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,7.0
236,5.0,3.0,0.0,3.0,4.0,1.0,1.0,6.0,4.0,7.0,5.0,3.0,0.0,2.0,1.0,0.0,7.0
237,4.0,2.0,2.0,2.0,2.0,0.0,1.0,6.0,4.0,6.0,5.0,1.0,0.0,1.0,0.0,0.0,7.0
238,2.0,3.0,0.0,3.0,2.0,1.0,2.0,5.0,3.0,4.0,3.0,3.0,0.0,2.0,0.0,0.0,7.0
239,4.0,3.0,2.0,3.0,0.0,0.0,2.0,4.0,3.0,6.0,5.0,3.0,1.0,1.0,0.0,0.0,7.0
240,4.0,3.0,3.0,0.0,4.0,2.0,1.0,6.0,0.0,5.0,4.0,1.0,1.0,0.0,1.0,0.0,7.0
241,3.0,4.0,4.0,3.0,0.0,0.0,2.0,5.0,4.0,5.0,3.0,3.0,0.0,1.0,0.0,5.0,7.0
242,4.0,4.0,4.0,3.0,0.0,0.0,4.0,6.0,4.0,5.0,5.0,5.0,5.0,5.0,0.0,1.0,7.0
243,3.0,3.0,3.0,0.0,0.0,0.0,0.0,5.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0
244,4.0,4.0,4.0,4.0,0.0,0.0,3.0,5.0,4.0,7.0,5.0,5.0,4.0,5.0,0.0,0.0,7.0
245,1.0,2.0,0.0,2.0,0.0,0.0,1.0,5.0,2.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,7.0
246,3.0,4.0,3.0,3.0,0.0,0.0,3.0,6.0,3.0,5.0,5.0,5.0,3.0,4.0,0.0,0.0,7.0
247,1.0,2.0,0.0,2.0,0.0,0.0,2.0,4.0,2.0,4.0,5.0,5.0,0.0,5.0,0.0,0.0,7.0
248,5.0,3.0,0.0,3.0,5.0,3.0,2.0,6.0,5.0,7.0,5.0,5.0,0.0,5.0,1.0,0.0,7.0
249,5.0,4.0,4.0,2.0,0.0,0.0,4.0,6.0,4.0,7.0,5.0,5.0,5.0,3.0,0.0,0.0,7.0
250,4.0,3.0,3.0,0.0,4.0,2.0,2.0,5.0,4.0,6.0,5.0,1.0,1.0,0.0,1.0,0.0,7.0
251,4.0,3.0,0.0,3.0,0.0,0.0,2.0,3.0,4.0,7.0,5.0,5.0,0.0,5.0,0.0,0.0,7.0
252,1.0,2.0,0.0,3.0,0.0,0.0,1.0,4.0,2.0,4.0,5.0,2.0,0.0,2.0,0.0,1.0,7.0
253,3.0,4.0,4.0,0.0,0.0,0.0,2.0,6.0,4.0,5.0,5.0,5.0,5.0,0.0,0.0,5.0,7.0
254,5.0,0.0,0.0,0.0,3.0,1.0,0.0,5.0,3.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0
255,1.0,3.0,0.0,3.0,0.0,0.0,1.0,4.0,3.0,4.0,2.0,2.0,0.0,1.0,0.0,3.0,6.0
256,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0
257,4.0,3.0,3.0,3.0,3.0,2.0,3.0,6.0,3.0,5.0,5.0,4.0,4.0,2.0,1.0,0.0,7.0
258,5.0,4.0,0.0,4.0,0.0,0.0,4.0,6.0,4.0,7.0,5.0,5.0,0.0,5.0,0.0,0.0,7.0
259,4.0,0.0,0.0,0.0,4.0,2.0,0.0,4.0,4.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0
260,4.0,4.0,4.0,0.0,0.0,0.0,1.0,6.0,4.0,6.0,4.0,1.0,1.0,0.0,0.0,0.0,7.0
261,4.0,4.0,4.0,4.0,2.0,0.0,4.0,5.0,3.0,6.0,5.0,5.0,4.0,5.0,0.0,0.0,7.0
262,4.0,4.0,4.0,4.0,2.0,0.0,4.0,5.0,4.0,7.0,5.0,5.0,4.0,4.0,0.0,0.0,7.0
263,5.0,5.0,4.0,5.0,4.0,3.0,4.0,6.0,4.0,8.0,5.0,5.0,3.0,4.0,2.0,0.0,0.0
264,3.0,3.0,2.0,3.0,0.0,0.0,2.0,6.0,4.0,5.0,4.0,3.0,0.0,3.0,0.0,0.0,7.0
265,5.0,4.0,2.0,4.0,0.0,0.0,2.0,6.0,4.0,9.0,5.0,5.0,0.0,5.0,0.0,0.0,7.0
266,4.0,4.0,3.0,4.0,0.0,0.0,4.0,5.0,3.0,5.0,5.0,5.0,3.0,5.0,0.0,0.0,7.0
267,4.0,3.0,3.0,0.0,0.0,0.0,2.0,6.0,3.0,6.0,5.0,5.0,5.0,0.0,0.0,0.0,7.0
268,2.0,3.0,3.0,0.0,0.0,0.0,1.0,6.0,3.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,7.0
269,4.0,4.0,4.0,2.0,4.0,0.0,3.0,6.0,5.0,6.0,5.0,5.0,4.0,1.0,0.0,0.0,7.0
270,3.0,4.0,4.0,4.0,3.0,0.0,4.0,6.0,4.0,5.0,5.0,5.0,5.0,5.0,0.0,5.0,7.0
271,5.0,2.0,2.0,0.0,4.0,2.0,1.0,6.0,3.0,6.0,5.0,1.0,1.0,0.0,1.0,0.0,7.0
272,3.0,4.0,3.0,3.0,0.0,0.0,3.0,7.0,3.0,5.0,5.0,5.0,3.0,4.0,0.0,4.0,7.0
273,5.0,5.0,5.0,5.0,0.0,0.0,4.0,6.0,5.0,7.0,5.0,5.0,5.0,5.0,0.0,0.0,7.0
274,5.0,3.0,2.0,3.0,5.0,3.0,3.0,7.0,5.0,6.0,5.0,5.0,0.0,5.0,1.0,0.0,7.0
275,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0
276,4.0,2.0,2.0,0.0,2.0,0.0,1.0,4.0,3.0,6.0,5.0,1.0,1.0,0.0,0.0,0.0,7.0
277,2.0,3.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0
278,4.0,3.0,0.0,3.0,0.0,0.0,2.0,6.0,4.0,6.0,5.0,4.0,0.0,4.0,0.0,3.0,7.0
279,4.0,4.0,3.0,4.0,3.0,0.0,2.0,6.0,3.0,6.0,5.0,5.0,1.0,5.0,0.0,0.0,7.0
280,5.0,4.0,4.0,3.0,0.0,0.0,2.0,6.0,4.0,7.0,5.0,3.0,2.0,1.0,0.0,0.0,7.0
281,4.0,3.0,0.0,3.0,2.0,0.0,2.0,3.0,3.0,7.0,5.0,5.0,0.0,5.0,0.0,0.0,7.0
282,3.0,3.0,2.0,2.0,0.0,0.0,2.0,6.0,3.0,5.0,5.0,3.0,0.0,2.0,0.0,0.0,7.0
283,4.0,4.0,3.0,4.0,0.0,0.0,4.0,4.0,4.0,7.0,5.0,5.0,1.0,5.0,0.0,0.0,7.0
284,3.0,0.0,0.0,0.0,3.0,1.0,0.0,5.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,7.0
285,5.0,0.0,0.0,0.0,5.0,3.0,0.0,6.0,4.0,7.0,5.0,0.0,0.0,0.0,2.0,0.0,7.0
286,4.0,0.0,0.0,0.0,3.0,1.0,0.0,5.0,3.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0
287,4.0,3.0,3.0,2.0,4.0,2.0,2.0,5.0,3.0,6.0,5.0,3.0,3.0,0.0,1.0,0.0,7.0
288,2.0,3.0,3.0,0.0,0.0,0.0,2.0,6.0,3.0,4.0,3.0,3.0,3.0,0.0,0.0,3.0,7.0
289,5.0,0.0,0.0,0.0,3.0,1.0,0.0,5.0,3.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0
290,3.0,4.0,3.0,4.0,0.0,0.0,3.0,6.0,4.0,5.0,5.0,5.0,5.0,4.0,0.0,5.0,7.0
291,5.0,3.0,3.0,2.0,4.0,2.0,2.0,5.0,4.0,7.0,5.0,2.0,1.0,1.0,0.0,0.0,7.0
292,4.0,4.0,4.0,0.0,0.0,0.0,1.0,5.0,3.0,6.0,5.0,1.0,1.0,0.0,0.0,0.0,7.0
293,5.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,3.0,6.0,5.0,0.0,0.0,0.0,2.0,0.0,7.0
294,2.0,3.0,0.0,3.0,0.0,0.0,2.0,5.0,3.0,4.0,5.0,5.0,0.0,5.0,0.0,1.0,7.0
295,3.0,4.0,4.0,4.0,0.0,0.0,3.0,5.0,4.0,5.0,4.0,4.0,1.0,4.0,0.0,5.0,7.0
296,4.0,3.0,3.0,0.0,4.0,1.0,1.0,5.0,4.0,5.0,5.0,1.0,1.0,0.0,1.0,0.0,7.0
297,5.0,0.0,0.0,0.0,4.0,1.0,0.0,6.0,4.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0
298,4.0,3.0,3.0,0.0,0.0,0.0,2.0,5.0,4.0,6.0,5.0,5.0,5.0,0.0,0.0,0.0,7.0
299,3.0,4.0,4.0,0.0,3.0,0.0,2.0,2.0,4.0,4.0,5.0,4.0,4.0,0.0,0.0,3.0,7.0
300,4.0,3.0,3.0,0.0,4.0,2.0,2.0,5.0,3.0,7.0,5.0,1.0,1.0,0.0,0.0,0.0,7.0
301,4.0,4.0,4.0,4.0,0.0,0.0,3.0,6.0,4.0,6.0,5.0,5.0,1.0,5.0,0.0,0.0,7.0
302,5.0,0.0,0.0,0.0,4.0,2.0,0.0,6.0,4.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0
303,3.0,4.0,4.0,2.0,0.0,0.0,2.0,4.0,3.0,5.0,4.0,3.0,3.0,1.0,0.0,0.0,7.0
304,5.0,0.0,0.0,0.0,5.0,2.0,0.0,6.0,4.0,7.0,5.0,0.0,0.0,0.0,1.0,0.0,7.0
305,3.0,4.0,3.0,4.0,0.0,0.0,3.0,5.0,4.0,4.0,5.0,5.0,1.0,5.0,0.0,5.0,7.0
306,3.0,4.0,3.0,4.0,0.0,0.0,3.0,5.0,3.0,5.0,5.0,5.0,3.0,4.0,0.0,4.0,7.0
307,2.0,4.0,3.0,4.0,0.0,0.0,2.0,5.0,3.0,5.0,5.0,5.0,0.0,5.0,0.0,4.0,7.0
308,4.0,0.0,0.0,0.0,4.0,1.0,0.0,5.0,3.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0
309,3.0,3.0,3.0,2.0,0.0,0.0,2.0,4.0,0.0,5.0,5.0,4.0,1.0,3.0,0.0,0.0,7.0
310,2.0,3.0,3.0,2.0,0.0,0.0,2.0,7.0,3.0,4.0,5.0,5.0,5.0,0.0,0.0,5.0,7.0
311,4.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,4.0,6.0,5.0,5.0,5.0,5.0,1.0,0.0,7.0
312,3.0,4.0,4.0,4.0,0.0,0.0,4.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,7.0
313,4.0,0.0,0.0,0.0,3.0,2.0,0.0,3.0,3.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,7.0
314,4.0,0.0,0.0,0.0,4.0,1.0,0.0,5.0,3.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0
315,3.0,0.0,0.0,0.0,3.0,2.0,0.0,3.0,2.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,6.0
316,5.0,0.0,0.0,0.0,4.0,2.0,0.0,6.0,3.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
317,4.0,2.0,2.0,0.0,0.0,0.0,2.0,4.0,3.0,5.0,5.0,4.0,4.0,0.0,0.0,0.0,7.0
318,2.0,3.0,0.0,3.0,0.0,0.0,2.0,4.0,3.0,5.0,5.0,5.0,0.0,5.0,0.0,1.0,7.0
319,0.0,3.0,2.0,3.0,0.0,0.0,2.0,5.0,3.0,5.0,0.0,4.0,0.0,4.0,0.0,0.0,7.0
320,5.0,1.0,0.0,1.0,4.0,3.0,0.0,5.0,3.0,6.0,5.0,0.0,0.0,0.0,1.0,0.0,7.0
321,5.0,3.0,3.0,3.0,4.0,2.0,2.0,6.0,4.0,7.0,5.0,4.0,0.0,4.0,1.0,0.0,7.0
322,5.0,0.0,0.0,0.0,4.0,2.0,0.0,6.0,4.0,7.0,5.0,0.0,0.0,0.0,1.0,0.0,7.0
323,4.0,3.0,3.0,0.0,0.0,0.0,1.0,6.0,3.0,6.0,5.0,1.0,1.0,0.0,0.0,0.0,7.0
324,4.0,0.0,0.0,0.0,4.0,2.0,0.0,5.0,3.0,5.0,5.0,0.0,0.0,0.0,2.0,0.0,7.0
325,2.0,3.0,0.0,3.0,0.0,0.0,3.0,4.0,3.0,4.0,5.0,5.0,0.0,5.0,0.0,1.0,7.0
326,5.0,4.0,3.0,4.0,0.0,0.0,3.0,7.0,5.0,7.0,4.0,4.0,0.0,4.0,0.0,0.0,7.0
327,4.0,3.0,3.0,0.0,3.0,2.0,2.0,4.0,4.0,7.0,5.0,5.0,5.0,0.0,1.0,0.0,7.0
328,4.0,0.0,0.0,0.0,4.0,2.0,0.0,3.0,3.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,7.0
329,3.0,4.0,4.0,2.0,0.0,0.0,3.0,6.0,4.0,5.0,5.0,5.0,5.0,0.0,0.0,5.0,7.0
330,4.0,0.0,0.0,0.0,2.0,1.0,0.0,5.0,3.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0
331,2.0,3.0,3.0,0.0,0.0,0.0,2.0,5.0,3.0,5.0,5.0,4.0,4.0,0.0,0.0,5.0,7.0
332,3.0,4.0,4.0,3.0,0.0,0.0,3.0,6.0,4.0,5.0,5.0,5.0,3.0,5.0,0.0,0.0,7.0
333,3.0,4.0,4.0,4.0,0.0,0.0,3.0,7.0,4.0,5.0,5.0,5.0,5.0,4.0,0.0,3.0,7.0
334,4.0,0.0,0.0,0.0,4.0,3.0,0.0,4.0,4.0,7.0,5.0,0.0,0.0,0.0,3.0,0.0,6.0
335,4.0,2.0,0.0,2.0,4.0,2.0,1.0,6.0,5.0,6.0,5.0,1.0,0.0,1.0,0.0,0.0,7.0
336,2.0,2.0,0.0,2.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,7.0
337,3.0,4.0,4.0,3.0,0.0,0.0,4.0,6.0,4.0,4.0,5.0,5.0,4.0,3.0,0.0,5.0,7.0
338,1.0,2.0,0.0,3.0,0.0,0.0,1.0,4.0,3.0,4.0,2.0,1.0,0.0,1.0,0.0,4.0,7.0
339,4.0,3.0,0.0,3.0,0.0,0.0,2.0,6.0,4.0,6.0,5.0,5.0,0.0,5.0,0.0,0.0,7.0
340,4.0,2.0,3.0,0.0,3.0,2.0,1.0,5.0,2.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,7.0
341,4.0,4.0,4.0,0.0,5.0,3.0,2.0,5.0,5.0,5.0,2.0,1.0,1.0,0.0,1.0,4.0,7.0
342,4.0,3.0,3.0,0.0,2.0,0.0,1.0,4.0,3.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,7.0
343,2.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0
344,3.0,4.0,4.0,4.0,0.0,0.0,4.0,6.0,4.0,5.0,5.0,5.0,4.0,5.0,0.0,5.0,7.0
345,1.0,3.0,2.0,3.0,0.0,0.0,2.0,4.0,3.0,4.0,2.0,3.0,0.0,3.0,0.0,0.0,7.0
346,4.0,3.0,3.0,0.0,0.0,0.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,7.0
347,4.0,3.0,3.0,3.0,0.0,0.0,3.0,5.0,4.0,5.0,5.0,5.0,3.0,4.0,0.0,0.0,7.0
348,4.0,4.0,3.0,4.0,4.0,3.0,4.0,6.0,4.0,6.0,5.0,5.0,1.0,5.0,3.0,0.0,7.0
349,1.0,3.0,0.0,3.0,0.0,0.0,2.0,5.0,3.0,4.0,5.0,4.0,0.0,4.0,0.0,4.0,7.0
350,5.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,3.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0
351,4.0,4.0,4.0,3.0,0.0,0.0,3.0,6.0,4.0,6.0,5.0,5.0,4.0,3.0,0.0,0.0,7.0
352,5.0,4.0,3.0,4.0,4.0,3.0,2.0,6.0,4.0,8.0,5.0,3.0,1.0,2.0,2.0,0.0,7.0
353,2.0,3.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
354,2.0,3.0,3.0,0.0,0.0,0.0,1.0,6.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,7.0
355,4.0,4.0,4.0,4.0,0.0,0.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,0.0,1.0,7.0
356,2.0,3.0,3.0,4.0,0.0,0.0,2.0,7.0,3.0,5.0,5.0,5.0,1.0,5.0,0.0,5.0,7.0
357,5.0,2.0,0.0,2.0,4.0,3.0,1.0,5.0,4.0,7.0,5.0,1.0,0.0,1.0,1.0,0.0,7.0
358,3.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,4.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,7.0
359,4.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,3.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0
360,3.0,3.0,3.0,3.0,0.0,0.0,2.0,4.0,3.0,5.0,5.0,4.0,2.0,1.0,0.0,0.0,7.0
361,4.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,3.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,7.0
362,2.0,3.0,3.0,2.0,0.0,0.0,2.0,6.0,3.0,4.0,4.0,3.0,2.0,2.0,0.0,0.0,2.0
363,4.0,4.0,4.0,4.0,5.0,3.0,3.0,6.0,5.0,6.0,5.0,5.0,1.0,4.0,1.0,2.0,7.0
364,4.0,3.0,3.0,0.0,3.0,2.0,1.0,3.0,3.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,7.0
365,4.0,3.0,0.0,4.0,0.0,0.0,4.0,3.0,3.0,7.0,5.0,5.0,0.0,5.0,0.0,0.0,7.0
366,3.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,7.0,5.0,0.0,0.0,0.0,0.0,1.0,7.0
367,5.0,4.0,0.0,4.0,0.0,0.0,3.0,5.0,4.0,8.0,5.0,5.0,0.0,5.0,0.0,0.0,7.0
368,5.0,0.0,0.0,0.0,4.0,2.0,0.0,6.0,4.0,7.0,5.0,0.0,0.0,0.0,2.0,0.0,7.0
369,5.0,0.0,0.0,0.0,4.0,1.0,0.0,6.0,5.0,7.0,5.0,0.0,0.0,0.0,1.0,0.0,7.0
370,3.0,4.0,4.0,3.0,0.0,0.0,4.0,6.0,4.0,5.0,5.0,5.0,5.0,1.0,0.0,4.0,7.0
371,5.0,4.0,0.0,4.0,4.0,2.0,3.0,6.0,4.0,8.0,5.0,5.0,1.0,5.0,0.0,0.0,7.0
372,3.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0
373,4.0,4.0,4.0,4.0,0.0,0.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,7.0
374,4.0,3.0,0.0,4.0,0.0,0.0,3.0,4.0,4.0,7.0,5.0,5.0,0.0,5.0,0.0,0.0,7.0
375,1.0,2.0,2.0,0.0,0.0,0.0,1.0,6.0,2.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,7.0
376,5.0,4.0,4.0,4.0,0.0,0.0,3.0,7.0,4.0,7.0,5.0,5.0,4.0,4.0,0.0,0.0,7.0
377,3.0,4.0,0.0,4.0,0.0,0.0,2.0,4.0,4.0,4.0,3.0,3.0,0.0,3.0,0.0,5.0,7.0
378,3.0,2.0,2.0,0.0,0.0,0.0,1.0,4.0,3.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,7.0
379,4.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,3.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0
380,5.0,2.0,0.0,2.0,3.0,1.0,1.0,7.0,4.0,7.0,5.0,1.0,0.0,1.0,0.0,0.0,7.0
381,3.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0
382,4.0,3.0,3.0,0.0,4.0,2.0,1.0,4.0,3.0,7.0,4.0,1.0,1.0,0.0,1.0,0.0,7.0
383,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0
384,3.0,4.0,4.0,4.0,0.0,0.0,3.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,0.0,5.0,7.0
385,4.0,2.0,2.0,0.0,4.0,2.0,0.0,5.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
